NOM_ENT,NOM_LOC_ORIGINAL,nom_loc,CVE_LOC,CVE_MUN,latitud,longitud
JALISCO,EL%20FUERTE,El Fuerte,140080638,14008,20.8865744,-102.3709258
JALISCO,EL%20FUERTE,La Tabla del Fuerte,140530830,14053,21.3397222,-101.8711111
JALISCO,EL%20MOGOTE,El Mogote,140080172,14008,20.7050414,-102.4064461
JALISCO,EL%20MOGOTE,El Mogote,140370146,14037,19.7646717,-104.1393514
JALISCO,EL%20MOGOTE,El Mogote,140720118,14072,20.9090714,-102.0839183
JALISCO,EL%20MOGOTE,El Mogote,140350363,14035,21.6530719,-101.9957003
JALISCO,EL%20MOGOTE,El Mogote,141170102,14117,21.1468072,-102.6478258
JALISCO,EL%20MUEY,El Muey,140700011,14070,20.5056611,-103.2180150
JALISCO,EL%20PRETIL,El Pretil de la Arena,141050190,14105,20.5608333,-102.7902778
JALISCO,EL%20PROGRESO,El Progreso,141180309,14118,21.1551850,-102.8579842
JALISCO,EL%20PROGRESO,Sociedad el Progreso,140220116,14022,19.2678319,-104.7070989
JALISCO,EL%20PROGRESO,El Progreso,140880107,14088,20.1841667,-104.0411111
JALISCO,EL%20SALADO,El Salado,140120147,14012,20.4005667,-104.5002111
JALISCO,EL%20SALADO,Rancho el Salado,140150144,14015,19.7718158,-104.2625686
JALISCO,EL%20SALADO,El Salado,140640144,14064,21.9532431,-101.7687881
JALISCO,EL%20VALLE,Santa Cruz del Valle,140970035,14097,20.5475000,-103.3338889
JALISCO,EL%20VALLE,La Unión del Cuatro (San José del Valle),140970038,14097,20.5305556,-103.3713889
JALISCO,EL%20VALLE,Zapote del Valle (Zapote de Santa Cruz),140970041,14097,20.5058333,-103.2961111
JALISCO,EL%20VALLE,Paseos del Valle [Fraccionamiento],140970871,14097,20.5235447,-103.3357714
JALISCO,EL%20VALLE,Santa María del Valle,140080280,14008,20.8777778,-102.3791667
JALISCO,EL%20VALLE,Real del Valle (El Paraíso) [Fraccionamiento],140970831,14097,20.5455556,-103.3697222
JALISCO,EL%20VALLE,El Valle,140060173,14006,20.5345800,-104.0114056
JALISCO,EL%20VALLE,El Vallecito,140190110,14019,21.8971628,-103.9785506
JALISCO,EL%20VALLE,Mesa del Valle,140080580,14008,20.7653361,-102.2039689
JALISCO,EL%20VALLE,Comidas del Valle,140130159,14013,20.5220256,-102.5247961
JALISCO,EL%20VALLE,Hacienda del Valle [Bodega de Ballesteros],140180246,14018,20.4099258,-102.4246294
JALISCO,EL%20VALLE,La Mesa del Valle,140560027,14056,19.5971617,-102.9370678
JALISCO,EL%20VALLE,Impulsora Porcícola del Valle,140370046,14037,19.7660814,-104.2140714
JALISCO,EL%20VALLE,El Vallecillo,140560171,14056,19.5048594,-102.7499272
JALISCO,EL%20VALLE,Santa Cruz del Valle,140970723,14097,20.5361111,-103.3341667
JALISCO,EL%20VALLE,Potrero Zapote del Valle (El Ahogado),140970177,14097,20.5141633,-103.2822158
JALISCO,EL%20VALLE,San José del Valle,140130089,14013,20.4686500,-102.5928831
JALISCO,EL%20VALLE,Ejido el Valle (La Paz de Milpillas),140130101,14013,20.4918594,-102.5333208
JALISCO,EL%20VALLE,Nuevo Valle (Ex-Hacienda del Valle),140130051,14013,20.4677064,-102.5861158
JALISCO,EL%20VALLE,Campestre del Valle [Fraccionamiento],140660071,14066,20.3450900,-102.7911728
JALISCO,EL%20VALLE,El Valle,140480146,14048,20.5336111,-102.0769444
JALISCO,EL%20VALLE,El Vallecillo,140560246,14056,19.5728306,-102.8878900
JALISCO,EL%20VALLE,El Vallecito,140650087,14065,19.1232669,-103.3600736
JALISCO,EL%20VALLE,Colinas del Valle,140670244,14067,20.7569444,-105.1591667
JALISCO,EL%20VALLE,El Ranchito (El Vallecito),140650451,14065,19.1202697,-103.3543519
JALISCO,EL%20VALLE,La Arboleda (Lomas del Valle),140670127,14067,20.7510233,-105.1573197
JALISCO,EL%20VALLE,El Valle,140740103,14074,20.9641361,-102.1559342
JALISCO,EL%20VALLE,Doctor Manuel Valle,140680567,14068,19.7176717,-104.6238300
JALISCO,EL%20VALLE,El Valle Escondido,140930436,14093,20.9414117,-102.6698725
JALISCO,EL%20VALLE,Lomas del Valle,141240359,14124,20.6091633,-103.0750039
JALISCO,EL%20VALLE,Ninguno [Sociedad de Productores Agropecuarios del Valle de Tomatlán],141000488,14100,19.8967967,-105.3464514
JALISCO,EL%20VALLE,Valle Florido (El Valle),141080058,14108,19.3074942,-103.4394039
JALISCO,EL%20VALLE,Villas del Valle,141200748,14120,20.7828311,-103.4487606
JALISCO,EL%20VALLE,El Valle,141230141,14123,20.4522800,-102.9314061
JALISCO,EL%20VALLE,El Tlacuache (El Valle),141190044,14119,20.2433989,-103.6086383
JALISCO,EL%20VALLE,Vista del Valle,141240365,14124,20.5693258,-103.1308897
JALISCO,EL%20LIMON,El Limoncito,140490291,14049,19.4295769,-102.5758842
JALISCO,EL%20LIMON,El Limoncito,140150048,14015,19.7310203,-104.3645678
JALISCO,EL%20LIMON,El Limoncito,140200157,14020,20.3255556,-105.5141667
JALISCO,EL%20LIMON,El Limoncito,140270253,14027,19.3102108,-104.1851353
JALISCO,EL%20LIMON,El Limoncito,140320020,14032,20.1401958,-103.9085886
JALISCO,EL%20LIMON,El Limoncito,140150249,14015,19.6821994,-104.2102081
JALISCO,EL%20LIMON,El Limoncito,140220139,14022,19.2433333,-104.7005556
JALISCO,EL%20LIMON,El Limoncito,140940071,14094,21.1580331,-104.0156800
JALISCO,EL%20LIMON,El Limoncito,141000507,14100,20.0056786,-105.2770258
JALISCO,EL%20LIMON,El Limoncillo,140340062,14034,19.9419844,-103.9732689
JALISCO,EL%20LIMON,Limoncito de Castrejón (El Limoncito),140490461,14049,19.2275406,-103.0727281
JALISCO,EL%20LIMON,El Limoncito,140380090,14038,20.9216006,-104.6149200
JALISCO,EL%20LIMON,Morelos (El Limoncito),140430166,14043,19.4689275,-104.9237481
JALISCO,EL%20LIMON,El Limoncito,140680577,14068,19.6859697,-104.5975225
JALISCO,EL%20LIMON,El Limonal,140540026,14054,19.8096817,-104.1163981
JALISCO,EL%20LIMON,El Limoncito (Piedra Imán),140650047,14065,19.1900708,-103.3699839
JALISCO,EL%20LIMON,El Limoncito,140680219,14068,19.9913547,-104.7021125
JALISCO,EL%20LIMON,El Limoncito (Los Limoncitos),140650118,14065,19.0497786,-103.3580767
JALISCO,EL%20LIMON,El Limoncito,140850418,14085,19.5332842,-103.1148783
JALISCO,EL%20LIMON,El Limoncito,140680613,14068,19.7151894,-104.6378792
JALISCO,EL%20LIMON,El Limoncillo,140840488,14084,20.2823889,-105.0808611
JALISCO,EL%20LIMON,El Limoncito,140870411,14087,19.0287239,-103.1276817
JALISCO,EL%20LIMON,El Limoncito,140870616,14087,18.9944678,-103.2027725
JALISCO,EL%20LIMON,El Limoncito (La Bolsa),140870617,14087,19.2022983,-103.2719778
JALISCO,EL%20LIMON,El Limoncito,141100149,14110,20.0064600,-104.1612342
JALISCO,EL%20LIMON,El Limoncito,140870514,14087,19.3886297,-103.1054897
JALISCO,EL%20LIMON,El Limoncito,140870515,14087,19.0816439,-103.0739961
JALISCO,EL%20LIMON,El Limoncito,140430187,14043,19.5082469,-104.9319897
JALISCO,LA%20YESCA,La Yesca,141180172,14118,21.2410386,-103.0327336
JALISCO,CUITZEO,Cuitzeo (La Estancia),140660011,14066,20.3427778,-102.7838889
JALISCO,MESA%20DE%20FLORES,Mesa de Flores,140400043,14040,21.1852778,-104.0894444
JALISCO,MESA%20DE%20FLORES,Mesa de Flores,140250043,14025,22.1075000,-103.3758333
JALISCO,JAMAY,Equipo de Bombeo de Jamay (Bombas de Ibarra),140470007,14047,20.2374464,-102.6243992
JALISCO,JAMAY,Jamay,140470001,14047,20.2944444,-102.7097222
JALISCO,LA%20ALAMEDA,La Alameda,140970115,14097,20.4952778,-103.2483333
JALISCO,LA%20ALAMEDA,La Alameda [Fraccionamiento],140700064,14070,20.4991667,-103.2416667
JALISCO,LA%20ALAMEDA,El Llano y la Alameda,140100058,14010,20.0820817,-103.7355475
JALISCO,LA%20ALAMEDA,La Alameda,140350599,14035,21.7422919,-102.1078381
JALISCO,LA%20ALAMEDA,La Alameda,140740002,14074,20.9187197,-102.1438003
JALISCO,LA%20CUESTA,La Cuesta (Bajío del Sauz),140250098,14025,22.0435225,-103.2489397
JALISCO,LA%20CUESTA,Pie de la Cuesta,140120047,14012,20.3528475,-104.5756819
JALISCO,LA%20CUESTA,La Cuesta,140970840,14097,20.4853219,-103.4274750
JALISCO,LA%20CUESTA,La Cuesta,140690043,14069,19.8825306,-102.8210622
JALISCO,LA%20CUESTA,Pie de la Cuesta,140710108,14071,20.9915714,-103.4176519
JALISCO,LA%20CUESTA,La Cuesta de Medina,140730270,14073,21.2232417,-102.3285294
JALISCO,LA%20CUESTA,San Pedro de la Cuesta,140840289,14084,20.1798222,-104.8340028
JALISCO,LA%20CUESTA,Pie de la Cuesta,140800075,14080,20.8744325,-104.8569811
JALISCO,LA%20CUESTA,La Cuesta,140830051,14083,20.6016500,-103.7000253
JALISCO,LA%20CUESTA,Pie de la Cuesta,140800211,14080,20.8177833,-104.7160278
JALISCO,LA%20CUESTA,San Agustín de la Cuesta (San Agustín),140840195,14084,20.1579414,-104.9037997
JALISCO,LA%20CUESTA,Santa Elena de la Cuesta (El Beneficio del Borrego),140840403,14084,20.1713889,-104.8272222
JALISCO,LA%20CUESTA,Santa Lucía de la Cuesta (Santa Lucía),140840215,14084,20.0990439,-104.8515650
JALISCO,LA%20CUESTA,La Cuesta,140840066,14084,20.1811250,-104.8170125
JALISCO,LA%20CUESTA,Beneficio de la Cuesta,140840413,14084,20.2006967,-104.8027586
JALISCO,LA%20CUESTA,Soledad de la Cuesta,140840465,14084,20.1659136,-104.8363372
JALISCO,LA%20CUESTA,Pie de la Cuesta,140850428,14085,19.5750225,-103.1941319
JALISCO,LA%20CUESTA,Cuesta de Acasico (La Cuesta Blanca),141180197,14118,21.1954503,-102.8474394
JALISCO,LA%20PALAPA,La Palapa del Mayor,140060182,14006,20.5938475,-104.0380397
JALISCO,LA%20PALAPA,La Palapa,140580122,14058,20.6798719,-105.0937506
JALISCO,LA%20TUNA,La Tuna,141170070,14117,21.2126578,-102.6334503
JALISCO,LA%20TUNA,La Tuna,140270244,14027,19.4141667,-104.4858333
JALISCO,LA%20TUNA,La Tuna,140380207,14038,20.6710025,-104.3505219
JALISCO,LA%20TUNA,La Tuna,140900030,14090,19.9950525,-104.0857242
JALISCO,LA%20TUNA,La Tuna,140600083,14060,21.2397778,-102.7460781
JALISCO,LA%20TUNA,La Tuna,140380085,14038,20.9249283,-104.5648208
JALISCO,LA%20TUNA,La Tuna,140730166,14073,21.3506831,-102.3833986
JALISCO,LA%20TUNA,La Tuna,140150085,14015,19.7446564,-104.2528039
JALISCO,LA%20TUNA,La Tuna,140230228,14023,19.7180756,-103.5476789
JALISCO,LA%20TUNA,La Tuna,140510037,14051,20.4781139,-103.1828361
JALISCO,LA%20TUNA,La Tuna,140570014,14057,20.0098622,-103.0876733
JALISCO,LA%20TUNA,Joconoxtle (La Tuna),140630010,14063,20.4524964,-102.6765758
JALISCO,LA%20TUNA,La Tuna,140650085,14065,19.2475708,-103.4244797
JALISCO,LA%20TUNA,La Tuna,140160120,14016,20.4509417,-102.4421031
JALISCO,LA%20TUNA,La Tuna,140680134,14068,19.8395856,-104.7415433
JALISCO,LA%20TUNA,La Tuna Blanca (El Rancho de Camacho),140880075,14088,20.3530556,-104.1083333
JALISCO,LA%20TUNA,Potrero de la Tuna (Ejido la Jara),140730391,14073,21.3311381,-102.3740381
JALISCO,LA%20TUNA,La Tuna,140850165,14085,19.7943342,-103.3338394
JALISCO,LA%20TUNA,La Tuna,140860064,14086,19.9816653,-103.7430717
JALISCO,LA%20TUNA,Potrero de la Tuna Amarilla,140860172,14086,19.9230261,-103.7713119
JALISCO,LA%20TUNA,La Tuna,141030061,14103,19.4417825,-103.5220706
JALISCO,LA%20TUNA,La Tuna,140870558,14087,19.3896686,-103.1498481
JALISCO,LA%20TUNA,El Alto de la Tuna,141090161,14109,21.2663056,-102.1256417
JALISCO,LA%20TUNA,La Tuna,141130184,14113,19.7426514,-103.7099383
JALISCO,LA%20ZAPOTERA,La Zapotera,140130105,14013,20.5204597,-102.5089694
JALISCO,LA%20ZAPOTERA,La Zapotera,140370124,14037,19.7177778,-104.1516667
JALISCO,LA%20ZAPOTERA,La Zapotera,140660037,14066,20.3069525,-102.8957450
JALISCO,BARRA%20DE%20NAVIDAD,Barra de Navidad,140220006,14022,19.2080556,-104.6805556
JALISCO,BARRA%20DE%20NAVIDAD,Zenón Preciado (Kilómetro Veinticuatro Carretera Barra de Navidad),140240049,14024,20.4243578,-103.7516106
JALISCO,CHAPALA,Chapala,140300001,14030,20.2933333,-103.1897222
JALISCO,CHAPALA,Chapala Haciendas,140440073,14044,20.3274172,-103.1896589
JALISCO,CHAPALA,Chapala Haciendas,140300004,14030,20.3234475,-103.1921719
JALISCO,CHAPALA,Vista del Lago (Country Club de Chapala),140300024,14030,20.3367658,-103.1203342
JALISCO,CHAPALA,La Pista (Ultra Ligeros de Chapala),140300069,14030,20.3111308,-103.1626983
JALISCO,CHAPALA,Chapala,140800027,14080,20.9401497,-104.6686128
JALISCO,CHAPALA,Brisas de Chapala [Fraccionamiento],140300055,14030,20.3263850,-103.2002183
JALISCO,SAYULA,Sayulapa,141000294,14100,20.0026467,-105.3377714
JALISCO,SAYULA,Sayulapan,141190015,14119,20.1667697,-103.6277031
JALISCO,SAYULA,Sayula,140820001,14082,19.8836111,-103.5972222
JALISCO,SAYULA,Sayulapan (Sayolapa),140490189,14049,19.2550531,-103.0279628
JALISCO,SAYULA,Sayula [Granja Acuícola],140140062,14014,19.9128411,-103.5967353
JALISCO,SAYULA,Sayulapan,141130055,14113,19.6598183,-103.6462636
JALISCO,LAS%20BARRANCAS,Las Barrancas,140690254,14069,19.9157444,-102.9147497
JALISCO,LAS%20BARRANCAS,Las Barrancas,140530540,14053,21.2888222,-102.0032861
JALISCO,LAS%20BARRANCAS,Las Barrancas,140530651,14053,21.4336111,-101.8502778
JALISCO,LAS%20BARRANCAS,Las Barrancas,140840412,14084,20.2167164,-104.8224097
JALISCO,LOS%20ARRAYANES,Los Arrayanes,140270246,14027,19.3876125,-104.1661214
JALISCO,LOS%20ARRAYANES,Los Arrayanes,140330008,14033,20.4538889,-102.0922222
JALISCO,LOS%20ARRAYANES,Los Arrayanes,140200200,14020,20.4064558,-105.3715419
JALISCO,LOS%20ARRAYANES,Los Arrayanes,140610979,14061,21.9649031,-104.0141239
JALISCO,LOS%20ARRAYANES,Los Arrayanes,140800177,14080,20.8294444,-105.0191667
JALISCO,LOS%20ARRAYANES,Los Arrayanes [Balneario],140830104,14083,20.6782481,-103.7098158
JALISCO,LOS%20ARRAYANES,Los Arrayanes,140840555,14084,20.1669167,-104.9945794
JALISCO,LOS%20ARRAYANES,Los Arrayanes,140700129,14070,20.5269917,-103.2006889
JALISCO,LOS%20CERRITOS,La Puerta de los Cerritos,141090434,14109,21.2216708,-101.9432600
JALISCO,LOS%20CERRITOS,Los Cerritos,140080394,14008,20.6686831,-102.3457242
JALISCO,LOS%20CERRITOS,Los Cerritos,140080633,14008,20.8555014,-102.2054922
JALISCO,LOS%20CERRITOS,Los Cerritos,140190027,14019,21.8284417,-104.0195039
JALISCO,LOS%20CERRITOS,Los Cerritos,140240028,14024,20.4220261,-103.7693475
JALISCO,LOS%20CERRITOS,Los Cerritos,140530920,14053,21.3023306,-101.6999356
JALISCO,LOS%20CERRITOS,Los Cerritos,140450254,14045,20.8572222,-103.2127778
JALISCO,LOS%20CERRITOS,Los Cerritos,140310020,14031,21.7352481,-103.6349147
JALISCO,LOS%20CERRITOS,Los Cerritos,140080504,14008,20.8171250,-102.1145958
JALISCO,LOS%20CERRITOS,La Manga (Rancho de los Cerritos),140440098,14044,20.4626033,-103.2110978
JALISCO,LOS%20CERRITOS,Los Cerritos,140170022,14017,20.0389342,-104.4378997
JALISCO,LOS%20CERRITOS,Rancho los Cerritos,140530794,14053,21.3263889,-101.9100000
JALISCO,LOS%20CERRITOS,Rancho los Cerritos,140610813,14061,22.1490258,-104.0433094
JALISCO,LOS%20CERRITOS,Los Cerritos,140840044,14084,20.1262839,-104.8814456
JALISCO,LOS%20CERRITOS,Las Mesitas (Los Cerritos),140780113,14078,21.0754678,-102.4160872
JALISCO,LOS%20CERRITOS,Los Cerritos,140780045,14078,21.0504756,-102.2266639
JALISCO,LOS%20CERRITOS,Los Cerritos,140930382,14093,20.9264969,-102.7684461
JALISCO,LOS%20CERRITOS,Los Cerritos,140930080,14093,20.6855019,-102.6083631
JALISCO,LOS%20CERRITOS,Los Cerritos,140840311,14084,20.4966936,-105.1299947
JALISCO,LOS%20CERRITOS,Los Cerritos,140940639,14094,21.4322222,-103.5447222
JALISCO,LOS%20CERRITOS,Los Cerritos,140970461,14097,20.5393250,-103.4078825
JALISCO,LOS%20CERRITOS,Los Cerritos,140990071,14099,19.5445558,-103.8688406
JALISCO,LOS%20CERRITOS,Las Yeguas  (Los Cerritos),141090402,14109,21.1188583,-102.0128311
JALISCO,LOS%20CERRITOS,Los Cerritos,141050134,14105,20.4804583,-102.7640694
JALISCO,LOS%20CERRITOS,Los Cerritos (Carrizalillo),141080281,14108,19.5778078,-103.4064061
JALISCO,LOS%20CERRITOS,Los Guayabitos (Los Cerritos),141180267,14118,21.1682206,-102.8844556
JALISCO,LOS%20CERRITOS,Los Cerritos,141140015,14114,20.3452111,-103.7169769
JALISCO,LOS%20CERRITOS,El Coconaxtle (Los Cerritos),141140016,14114,20.3433522,-103.7051425
JALISCO,LOS%20CERRITOS,Rancho los Cerritos,141200286,14120,20.8115022,-103.4795100
JALISCO,LOS%20CERRITOS,Los Cerritos,141230086,14123,20.4183672,-102.9266100
JALISCO,LOS%20CERRITOS,Los Cerritos,141230011,14123,20.4779203,-102.7720567
JALISCO,CHALACATEPEC,Chalacatepec,141000252,14100,19.6977778,-105.2622222
JALISCO,MESA%20DE%20FLORES,Mesa de Flores,140400043,14040,21.1852778,-104.0894444
JALISCO,MESA%20DE%20FLORES,Mesa de Flores,140250043,14025,22.1075000,-103.3758333
JALISCO,MEZCALA,Mezcala,140660019,14066,20.3350000,-103.0169444
JALISCO,MEZCALA,Mezcala,140930186,14093,20.9492242,-102.8447653
JALISCO,MEZCALA,Mezcala,140170056,14017,19.9052669,-104.4217322
JALISCO,MEZCALA,Cuesta de Mezcala,140660010,14066,20.3365236,-102.9979572
JALISCO,MEZCALA,Isla de Mezcala (El Presidio),140660046,14066,20.2923408,-103.0239233
JALISCO,MEZCALA,Crucero de Mezcala,140930745,14093,20.9610789,-102.8160939
JALISCO,MEZCALA,Plan de Mezcala,140930420,14093,20.9354281,-102.8615958
JALISCO,MEZCALA,Mezcala,141100028,14110,19.9090481,-104.3122769
JALISCO,MEZCALA,Mezcala,141200730,14120,20.8350150,-103.5259206
JALISCO,PRESA%20CORONA,Presa Corona,140300038,14030,20.3981647,-103.0916533
JALISCO,PRESA%20EL%20JIHUITE,Presa el Jihuite,140930811,14093,20.8553156,-102.7185575
JALISCO,PRESA%20LA%20RED,La Red (Presa la Red),140930268,14093,20.7188292,-102.8134758
JALISCO,PRESA%20PALO%20VERDE,Presa Palo Verde,140180248,14018,20.3495639,-102.4157928
JALISCO,SAN%20PEDRO%20ANALCO,San Pedro Analco,140940140,14094,21.1379842,-103.9498572
JALISCO,PUERTO%20CORONA,Puerto Corona,141070006,14107,20.1947500,-103.2781061
JALISCO,CHIMO,Chimolta,140610696,14061,22.2330458,-103.7894836
JALISCO,CHIMO,Chimo,140200021,14020,20.4714569,-105.5919886
JALISCO,CHIMO,El Chimote,141160020,14116,21.6310439,-102.5006442
JALISCO,SANTA%20CRUZ%20DE%20LA%20SOLEDAD,Santa Cruz de la Soledad,140300007,14030,20.3183592,-103.1600703
JALISCO,SANTO%20DOMINGO,Paso de Santo Domingo,140400117,14040,21.0811311,-104.0247419
JALISCO,SANTO%20DOMINGO,Santo Domingo (La Coma),140460283,14046,21.1445144,-102.3246375
JALISCO,SANTO%20DOMINGO,Santo Domingo,140450121,14045,20.8555881,-103.1951047
JALISCO,SANTO%20DOMINGO,Santo Domingo,140530281,14053,21.7978175,-102.0382064
JALISCO,SANTO%20DOMINGO,Santo Domingo,141090183,14109,21.1837914,-102.1496119
JALISCO,SANTO%20DOMINGO,Santo Domingo de Guzmán (Santo Domingo),140400070,14040,21.0951117,-103.9902992
JALISCO,SANTO%20DOMINGO,Santo Domingo,140350355,14035,21.4834431,-102.2820411
JALISCO,SANTO%20DOMINGO,Santo Domingo,140170104,14017,20.1398025,-104.2128456
JALISCO,SANTO%20DOMINGO,Santo Domingo (Arroyo del Palo),140530824,14053,21.2982642,-102.0933725
JALISCO,SANTO%20DOMINGO,Santo Domingo,140640062,14064,21.8183333,-101.6097222
JALISCO,SANTO%20DOMINGO,Santo Domingo,140530932,14053,21.2997972,-102.1111111
JALISCO,SANTO%20DOMINGO,Santo Domingo,140940710,14094,21.1545797,-103.7160831
JALISCO,SANTO%20DOMINGO,Santo Domingo (La Comba),140780360,14078,21.0193069,-102.4631542
JALISCO,TEPEHUAJE,Tepehuaje,140840230,14084,20.1898281,-104.8064653
JALISCO,TEPEHUAJE,El Tepehuaje de Morelos,140770022,14077,20.4333333,-103.9102778
JALISCO,TEPEHUAJE,El Tepehuaje,140440060,14044,20.4124825,-103.2529342
JALISCO,TEPEHUAJE,El Refugio (El Tepehuaje),140270095,14027,19.3595167,-104.5477111
JALISCO,TEPEHUAJE,Tepehuaje,140920025,14092,20.1336111,-103.2994444
JALISCO,TEPEHUAJE,El Tepehuaje,140450210,14045,20.8397222,-103.3175000
JALISCO,TEPEHUAJE,El Tepehuaje,140010073,14001,20.7505575,-103.0015228
JALISCO,TEPEHUAJE,El Tepehuaje,141240337,14124,20.5272861,-103.0613333
JALISCO,TEPEHUAJE,El Tepehuaje,140940237,14094,20.9652306,-103.7980597
JALISCO,TEPEHUAJE,Tepehuajes,140560250,14056,19.3997536,-102.8454439
JALISCO,TEPEHUAJE,Tepehuaje Ancho,140560256,14056,19.5277264,-102.8451114
JALISCO,TEPEHUAJE,Tepehuaje [Granja Avícola],140770047,14077,20.4769264,-103.9088544
JALISCO,TOLUCA,Toluca,140530042,14053,21.4620567,-101.7721831
JALISCO,TUXCUECA,Tuxcueca,141070001,14107,20.1555556,-103.1838889
NAYARIT,ARROYO%20DEL%20CAPOMO,Arroyo del Capomo,180090510,18009,22.0249639,-104.6830731
NAYARIT,ARROYO%20DEL%20CAPOMO,Arroyo del Capomo,180191760,18019,21.4085525,-104.4078664
NAYARIT,ARROYO%20SECO,Arroyo Seco,180091442,18009,21.7886122,-104.8572492
NAYARIT,ARROYO%20SECO,Arroyo Seco,180190258,18019,21.7472619,-104.0678486
NAYARIT,LOS%20AYALA,Los Ayala,180040020,18004,21.0251353,-105.2858356
NAYARIT,LOS%20AYALA,Los Ayala [Rancho],180160245,18016,22.4369983,-105.4262936
NAYARIT,EL%20BANQUITO,El Banquito,180091372,18009,22.2445114,-104.8130897
NAYARIT,EL%20BANQUITO,El Banquito (Alejandro de la Cruz),180191654,18019,21.9620469,-104.2154603
NAYARIT,EL%20BANQUITO,Los Banquitos (El Banquito de los Arrieros),180190025,18019,21.5406686,-103.9009375
NAYARIT,EL%20BANQUITO,Los Metates (El Banquito),180191551,18019,21.8553681,-104.2674739
NAYARIT,FRANCISCO%20VILLA,Francisco Villa,180100047,18010,22.2208933,-105.3303897
NAYARIT,EL%20CHIRIMOYO,El Chirimoyo [Embarcadero],180100146,18010,22.0365019,-105.4368436
NAYARIT,EL%20COLOMO,El Colomo,180140017,18014,21.3766461,-104.5476850
NAYARIT,EL%20COLOMO,El Colomo,180150018,18015,21.7963889,-104.9836111
NAYARIT,EL%20COLOMO,El Colomo,180170209,18017,21.7657797,-104.6985344
NAYARIT,EL%20COLOMO,El Colomo,180050027,18005,22.9543817,-105.1096117
NAYARIT,EL%20COLOMO,El Colomo,180190586,18019,21.3970750,-103.8933547
NAYARIT,EL%20COLOMO,El Colomo,180090036,18009,22.1688169,-104.5147597
NAYARIT,EL%20COLOMO,La Alegría (El Colomo),180090838,18009,21.6633333,-104.4697222
NAYARIT,EL%20COLOMO,El Colomo,180091323,18009,21.5930425,-104.5599292
NAYARIT,EL%20COLOMO,El Colomo,180150397,18015,21.8174925,-105.1919564
NAYARIT,EL%20COLOMO,El Colomo,180190654,18019,21.2992344,-103.9908203
NAYARIT,EL%20COLOMO,El Colomo,180191241,18019,21.4535139,-104.2467497
NAYARIT,EL%20COLOMO,El Colomo,180191524,18019,21.7870442,-104.1299836
NAYARIT,EL%20COLOMO,El Colomo,180200026,18020,20.8684386,-105.1565861
NAYARIT,EL%20COLOMO,El Colomo,180191612,18019,21.4977589,-104.3476167
NAYARIT,COLORADO%20DE%20LA%20MORA,Colorado de la Mora,180170116,18017,21.7107200,-104.6489914
NAYARIT,EL%20CONCHAL,El Conhar (El Conchal),180020137,18002,21.1100831,-104.6258042
NAYARIT,EL%20CONCHAL,El Conchal,180040054,18004,21.2112114,-105.1638742
NAYARIT,EL%20CONCHAL,El Conchal,180040055,18004,21.1622469,-104.8652014
NAYARIT,LAS%20CONCHAS,Las Conchas,180090203,18009,22.4575000,-104.9427778
NAYARIT,LAS%20CONCHAS,Las Conchas,180100056,18010,22.1958081,-105.0044392
NAYARIT,CORRAL%20DEL%20RISCO,Corral del Risco (Punta de Mita),180200106,18020,20.7750969,-105.5119206
NAYARIT,LA%20CORTINA,Embarcadero de la Cortina,180170338,18017,21.8350147,-104.7953714
NAYARIT,LAS%20CUEVAS,Las Cuevas,180050352,18005,22.6782744,-105.2305522
NAYARIT,LAS%20CUEVAS,Playa las Cuevas,180040621,18004,21.1416667,-105.2325000
NAYARIT,LAS%20CUEVAS,Las Cuevas,180090498,18009,22.0342636,-104.4615350
NAYARIT,LAS%20CUEVAS,Las Cuevas,180060151,18006,20.9891958,-104.3121489
NAYARIT,LAS%20CUEVAS,Las Cuevas,180191077,18019,21.4849175,-104.0112736
NAYARIT,LAS%20CUEVAS,Las Cuevas,180090655,18009,22.4332222,-105.0388861
NAYARIT,LAS%20CUEVAS,Las Cuevas,180090775,18009,21.9210589,-104.5455489
NAYARIT,LAS%20CUEVAS,Las Cuevas,180091154,18009,21.9111472,-104.7626172
NAYARIT,LAS%20CUEVAS,Las Cuevas,180140021,18014,21.5131903,-104.5894889
NAYARIT,EL%20CIRUELO,Cinco de Mayo (El Ciruelo),180170114,18017,21.6917828,-105.0878692
NAYARIT,EL%20CIRUELO,El Ciruelo,180050401,18005,22.8676031,-105.3080825
NAYARIT,EL%20CIRUELO,El Ciruelo,180010314,18001,22.3266928,-105.2630394
NAYARIT,EL%20CIRUELO,El Ciruelo,180050406,18005,22.7465183,-105.2211311
NAYARIT,EL%20CIRUELO,El Ciruelo,180091220,18009,21.5644261,-104.5518847
NAYARIT,EL%20CIRUELO,El Ciruelo,180070010,18007,21.2589775,-104.3485428
NAYARIT,EL%20CIRUELO,El Ciruelo,180190965,18019,21.8293822,-104.3409525
NAYARIT,EL%20CIRUELO,Laureles y Góngora (El Ciruelo),180120009,18012,21.6589308,-105.3664900
NAYARIT,EL%20COLORADO,El Colorado,180140064,18014,21.2393842,-104.5802747
NAYARIT,EL%20COLORADO,La Playa del Colorado,180150093,18015,21.8804222,-105.5793203
NAYARIT,EL%20COLORADO,Cecilia Barajas (Higuera del Colorado) [Rancho],180150097,18015,21.8167875,-105.2269150
NAYARIT,EL%20COLORADO,El Colorado,180050029,18005,22.6891333,-105.2322061
