NOM_ENT,NOM_LOC_ORIGINAL,loc,lon,lat,address
SINALOA,PLAYA COLORADA,"PLAYA COLORADA, MEXICO",-108.3244444,25.2897222,"81652 playa colorada, sinaloa, mexico"
SINALOA,CANDELONES,"CANDELONES, MEXICO",-105.2607863,21.5150106,"gp8q+2m, 63748 san blas, nayarit, mexico"
SINALOA,CAPOMITOS,"CAPOMITOS, MEXICO",-108.5129247,26.4148895,"81810 los capomitos, sin., mexico"
SINALOA,CASCABELES,"CASCABELES, MEXICO",-102.552784,23.634501,mexico
SINALOA,CELESTINO GASCA,"CELESTINO GASCA, MEXICO",-106.8799999,23.8194444,"82780 celestino gazca villaseñor, sinaloa, mexico"
SINALOA,CERRITOS,"CERRITOS, MEXICO",-100.2836708,22.4321301,"cerritos, san luis potosi, mexico"
SINALOA,CERRO CABEZON,"CERRO CABEZON, MEXICO",-108.8565537,25.5661016,"81118 el cerro cabezón, sin., mexico"
CHIAPAS,CHIAPAS,"CHIAPAS, MEXICO",-93.12923529999999,16.7569318,"chiapas, mexico"
SINALOA,CORTINA,"CORTINA, MEXICO",-102.552784,23.634501,mexico
SINALOA,PRESA ADOLFO LOPEZ MATEOS,"PRESA ADOLFO LOPEZ MATEOS, MEXICO",-107.3996674,25.1788983,"el humaya or varejonal, sinaloa, mexico"
SINALOA,PRESA EL SALTO,"PRESA EL SALTO, MEXICO",-106.702825,24.1556801,"el salto o elota, sinaloa, mexico"
SINALOA,PRESA LA CAMPANA,"PRESA LA CAMPANA, MEXICO",-103.4753832,25.3886813,"35189 la campana, dgo., mexico"
SINALOA,PRESA SANALONA,"PRESA SANALONA, MEXICO",-99.2121569,19.4433465,"presa sanalona, col. irrigación, 11500 ciudad de méxico, cdmx, mexico"
SINALOA,CRUZ DE ELOTA,"CRUZ DE ELOTA, MEXICO",-106.8915948,23.9211737,"la cruz, sinaloa, mexico"
SINALOA,DAUTILLOS,"DAUTILLOS, MEXICO",-107.9754059,24.720238,"80363 dautillos, sinaloa, mexico"
SINALOA,DIQUE LA ENSENADA,"DIQUE LA ENSENADA, MEXICO",-102.552784,23.634501,mexico
SINALOA,DIQUE LA PRIMAVERA,"DIQUE LA PRIMAVERA, MEXICO",-107.4155886,24.7200142,"80393 dique la primavera, sinaloa, mexico"
SINALOA,DIQUE LOS BECOS,"DIQUE LOS BECOS, MEXICO",-107.3282447,24.6112166,"dique los becos, 80433 culiacán rosales, sin., mexico"
SINALOA,DIQUE MARIQUITAS,"DIQUE MARIQUITAS, MEXICO",-107.6330555,25.0066666,"80954 dique mariquita, sinaloa, mexico"
SINALOA,DIQUE NUMERO 3,"DIQUE NUMERO 3, MEXICO",-102.552784,23.634501,mexico
SINALOA,DIQUE SANTA ROSA,"DIQUE SANTA ROSA, MEXICO",-102.552784,23.634501,mexico
SINALOA,DISTRITO DE RIEGO 108,"DISTRITO DE RIEGO 108, MEXICO",-98.4561322,21.7712667,"distrito de riego, centro, 92400 el higo, ver., mexico"
SINALOA,DISTRITO DE RIEGO 136,"DISTRITO DE RIEGO 136, MEXICO",-98.4561322,21.7712667,"distrito de riego, centro, 92400 el higo, ver., mexico"
SINALOA,DISTRITO DE RIEGO 26,"DISTRITO DE RIEGO 26, MEXICO",-98.4561322,21.7712667,"distrito de riego, centro, 92400 el higo, ver., mexico"
SINALOA,DISTRITO DE RIEGO 134,"DISTRITO DE RIEGO 134, MEXICO",-98.4561322,21.7712667,"distrito de riego, centro, 92400 el higo, ver., mexico"
SINALOA,DISTRITO DE RIEGO 63,"DISTRITO DE RIEGO 63, MEXICO",-98.4561322,21.7712667,"distrito de riego, centro, 92400 el higo, ver., mexico"
SINALOA,DISTRITO DE RIEGO 75,"DISTRITO DE RIEGO 75, MEXICO",-98.4561322,21.7712667,"distrito de riego, centro, 92400 el higo, ver., mexico"
SINALOA,DREN CINCO,"DREN CINCO, MEXICO",-109.9124678,27.4975992,"c. 10 maria, cdad. obregón, son., mexico"
SINALOA,JUAN JOSE RIOS,"JUAN JOSE RIOS, MEXICO",-108.8207876,25.7597559,"81110 juan josé ríos, sinaloa, mexico"
SINALOA,VALLE DEL CARRIZO,"VALLE DEL CARRIZO, MEXICO",-109.0214949,25.8067979,"valle del carrizo, valle bonito, 81234 los mochis, sin., mexico"
SINALOA,DISTRITO 74,"DISTRITO 74, MEXICO",-102.552784,23.634501,mexico
SINALOA,EJIDOS DE BARRON,"EJIDOS DE BARRON, MEXICO",-99.292509,19.605512,"manzana 028, barrón, colmena centro, 54475 cdad. nicolás romero, méx., mexico"
SINALOA,EL CHARCO,"EL CHARCO, MEXICO",-99.1947222,21.3883333,"76372 los charcos, qro., mexico"
SINALOA,EL CHILOCOTE,"EL CHILOCOTE, MEXICO",-102.552784,23.634501,mexico
SINALOA,EL COMEDERO,"EL COMEDERO, MEXICO",-106.789826,24.636629,"80743 el comedero, sin., mexico"
SINALOA,EL CUERVO,"EL CUERVO, MEXICO",-90.97999999999999,18.1074999,"24336 el paso del cuervo, camp., mexico"
SINALOA,EL HUIZACHE,"EL HUIZACHE, MEXICO",-100.4733176,18.9418419,"51457 el huizache, state of mexico, mexico"
SINALOA,EL JITZAMURI,"EL JITZAMURI, MEXICO",-109.2636111,26.2141666,"81308 jitzámuri, sin., mexico"
SINALOA,EL MAJAHUAL,"EL MAJAHUAL, MEXICO",-95.3637068,29.9025824,"1431 aldine mail rte rd, houston, tx 77039, usa"
SINALOA,EL MANGLITO,"EL MANGLITO, MEXICO",-110.334605,24.1470028,"barrio manglito, la paz, b.c.s., mexico"
SINALOA,EL OSTIAL,"EL OSTIAL, MEXICO",-106.2539506,23.0898976,"puente el ostial, sinaloa d-6, 82820 sin., mexico"
SINALOA,EL OSTIONAL,"EL OSTIONAL, MEXICO",-102.552784,23.634501,mexico
SINALOA,EL PITAYAL,"EL PITAYAL, MEXICO",-98.13904660000001,22.1357483,"92015 el pitayal, ver., mexico"
SINALOA,EL POZO DE LA HACIENDA,"EL POZO DE LA HACIENDA, MEXICO",-102.2810509,21.9258898,"pozo de la hacienda, 20126 aguascalientes, ags., mexico"
SINALOA,EL POZO DEL MARQUIZ,"EL POZO DEL MARQUIZ, MEXICO",-106.4273366,31.7042064,"del márquez, 32607 juárez, chih., mexico"
SINALOA,EL POZO DEL PADRE,"EL POZO DEL PADRE, MEXICO",-102.3243763,20.5335369,"pozo del padre, 47930 ayotlán, jal., mexico"
SINALOA,EL PUYEQUE,"EL PUYEQUE, MEXICO",-105.2244444,22.5986111,"63484 el puyeque, nay., mexico"
SINALOA,EL QUESO,"EL QUESO, MEXICO",-102.552784,23.634501,mexico
SINALOA,EL ROBLE SAN RAFAEL,"EL ROBLE SAN RAFAEL, MEXICO",-102.552784,23.634501,mexico
SINALOA,EL ROBLITO,"EL ROBLITO, MEXICO",-105.6713133,22.5070208,"63464 el roblito, nay., mexico"
SINALOA,EL SABALO,"EL SABALO, MEXICO",-90.5113397,19.8648685,"av. costera s/n, san miguel, 24027 san francisco de campeche, camp., mexico"
SINALOA,EL TENPLETE,"EL TENPLETE, MEXICO",-100.8360122,19.6153891,"58994 el templete, michoacán, mexico"
SINALOA,EL VERDE CAMACHO,"EL VERDE CAMACHO, MEXICO",-106.5825057,23.4426897,"santuario tortuguero el verde camacho, 82384 sin., mexico"
SINALOA,EL RASTRO,"EL RASTRO, MEXICO",-103.3507872,20.6267414,"el rastro, guadalajara, jal., mexico"
SINALOA,ISLA DE LA PIEDRA,"ISLA DE LA PIEDRA, MEXICO",-106.4081033,23.193738,"stone island, 82043 mazatlan, sinaloa, mexico"
SINALOA,LOS MOCHIS,"LOS MOCHIS, MEXICO",-108.985882,25.7904657,"los mochis, sinaloa, mexico"
SINALOA,ENSENADA DE LOS CARROS,"ENSENADA DE LOS CARROS, MEXICO",-116.5963713,31.8667427,"ensenada, baja california, mexico"
SINALOA,ENSENADA DEL PABELLON,"ENSENADA DEL PABELLON, MEXICO",-102.552784,23.634501,mexico
SINALOA,ESTACION DIMAS,"ESTACION DIMAS, MEXICO",-106.7807941,23.7215764,"82969 dimas, sin., mexico"
SINALOA,ESTERO CAPOA,"ESTERO CAPOA, MEXICO",-108.9987478,25.7936306,"estero capoa, los mochis, sin., mexico"
SINALOA,ESTERO DE PONCE,"ESTERO DE PONCE, MEXICO",-102.552784,23.634501,mexico
SINALOA,ESTERO DE URIAS,"ESTERO DE URIAS, MEXICO",-106.3765176,23.2148546,"estero de urías, urías, 82099 mazatlán, sin., mexico"
SINALOA,ESTERO LA BALLENA,"ESTERO LA BALLENA, MEXICO",-102.552784,23.634501,mexico
SINALOA,ESTERO LA BOCANITA,"ESTERO LA BOCANITA, MEXICO",-98.90922429999999,16.6792428,"41860 la bocanita, guerrero, mexico"
SINALOA,ESTERO LAS LAJITAS,"ESTERO LAS LAJITAS, MEXICO",-109.3656801,26.1070696,"estero las lajitas, 81334 sin., mexico"
SINALOA,ESTERO MALINES,"ESTERO MALINES, MEXICO",-98.1058692,25.9935294,"estero, 88930 cdad. río bravo, tamps., mexico"
SINALOA,EUSTAQUI BUELNA,"EUSTAQUI BUELNA, MEXICO",-108.0569021,25.4984611,"guamúchil, sinaloa, mexico"
SINALOA,EXPLANADA DEL FARO,"EXPLANADA DEL FARO, MEXICO",-104.3477338,19.110354,"la audiencia, 28867 manzanillo, col., mexico"
SINALOA,GRULLA,"GRULLA, MEXICO",-98.70527770000001,25.1233333,"88882 la grulla, tamps., mexico"
SINALOA,HEROICA GUAYMAS,"HEROICA GUAYMAS, MEXICO",-110.9090678,27.9110633,"guaymas, sonora, mexico"
SINALOA,BACURATO,"BACURATO, MEXICO",-107.8972646,25.8604863,"81973 bacurato, sin., mexico"
SINALOA,HIGUERAS DE ZARAGOZA,"HIGUERAS DE ZARAGOZA, MEXICO",-109.3017419,25.9662569,"81330 higuera de zaragoza, sinaloa, mexico"
SINALOA,IGUANITO,"IGUANITO, MEXICO",-102.552784,23.634501,mexico
SINALOA,JOSEFA ORTIZ DE DOMINGUEZ,"JOSEFA ORTIZ DE DOMINGUEZ, MEXICO",-112.4116666,30.5916666,"83723 josefa ortiz de domínguez, sonora, mexico"
SINALOA,LA ARENITAS,"LA ARENITAS, MEXICO",-109.7744217,26.7974287,"la arenita, 85246 las milpas, sonora, mexico"
SINALOA,LA BAYONA,"LA BAYONA, MEXICO",-105.4466666,22.5202777,"63410 la bayona, nay., mexico"
SINALOA,LA BRECHA,"LA BRECHA, MEXICO",-108.4191666,25.3711111,"81190 la brecha, sinaloa, mexico"
SINALOA,LA BRECHA TEACAPAN,"LA BRECHA TEACAPAN, MEXICO",-105.7371526,22.5401202,"82563 teacapán, sin., mexico"
SINALOA,LA CAIMANERA,"LA CAIMANERA, MEXICO",-98.9966731,19.2715808,"caimanera, la habana, 13050 ciudad de méxico, cdmx, mexico"
SINALOA,LA CAMPANA,"LA CAMPANA, MEXICO",-103.4753832,25.3886813,"35189 la campana, dgo., mexico"
SINALOA,LA CORTINA,"LA CORTINA, MEXICO",-103.3608948,25.5564846,"la cortina, torreón, coah., mexico"
SINALOA,LA ORQUETA,"LA ORQUETA, MEXICO",-94.182177,17.43288,"96990 la horqueta, ver., mexico"
SINALOA,LA PERLA,"LA PERLA, MEXICO",-92.3138124,15.1209121,"30800 la perla, chis., mexico"
SINALOA,LA PESQUERIA,"LA PESQUERIA, MEXICO",-100.0485536,25.7917265,"pesquería, nuevo leon, mexico"
SINALOA,LA PIONIA,"LA PIONIA, MEXICO",-101.1415647,20.0828671,"38987 la peonia, gto., mexico"
SINALOA,LA PITAYA,"LA PITAYA, MEXICO",-95.48105799999999,18.3246164,"95838 la pitahaya, ver., mexico"
SINALOA,LA PUNTILLA,"LA PUNTILLA, MEXICO",-98.77860419999999,21.9895885,"79220 la puntilla, san luis potosi, mexico"
SINALOA,LA TINAJA,"LA TINAJA, MEXICO",-96.4623319,18.7599915,"94995 la tinaja, ver., mexico"
SINALOA,LA VENA DE SOLIS,"LA VENA DE SOLIS, MEXICO",-105.2249659,20.6327574,"la vena, puerto vallarta, jal., mexico"
SINALOA,LA VENTANA,"LA VENTANA, MEXICO",-109.9891363,24.0464698,"23232 la ventana, bcs, mexico"
SINALOA,LA VIA Y RAMON,"LA VIA Y RAMON, MEXICO",-102.552784,23.634501,mexico
SINALOA,LAGUNA CHIRICAHUETO,"LAGUNA CHIRICAHUETO, MEXICO",-107.518925,24.5624629,"laguna de chiricahueto, 80395 sin., mexico"
SINALOA,ABOCHO,"ABOCHO, MEXICO",-106.9697222,24.0013888,"82774 abocho, sinaloa, mexico"
SINALOA,LAGUNA DE CAIMANERO,"LAGUNA DE CAIMANERO, MEXICO",-107.7216667,24.9536111,"laguna de caimanero, 80940 sin., mexico"
SINALOA,LAGUNA EL CAIMANERO,"LAGUNA EL CAIMANERO, MEXICO",-106.0680851,22.9089782,"82824 el caimanero, sin., mexico"
SINALOA,LAS BRISAS,"LAS BRISAS, MEXICO",-99.8626248,16.8246196,"las brisas, acapulco de juárez, gro., mexico"
SINALOA,LAS DIVISAS Y CARBANERAS,"LAS DIVISAS Y CARBANERAS, MEXICO",-102.552784,23.634501,mexico
SINALOA,LAS ESCOPAMAS,"LAS ESCOPAMAS, MEXICO",-106.4840256,23.3420144,"estero la escopama, sinaloa, mexico"
SINALOA,LAS GARZAS,"LAS GARZAS, MEXICO",-95.9690916,18.9081768,"95265 las garzas, ver., mexico"
SINALOA,LAS GRULLAS,"LAS GRULLAS, MEXICO",-110.3218519,24.1280862,"las grullas, 23070 la paz, b.c.s., mexico"
SINALOA,LAS IGUANAS,"LAS IGUANAS, MEXICO",-103.9642083,20.5601235,"46700 las iguanas, jalisco, mexico"
SINALOA,LAS LABRADAS,"LAS LABRADAS, MEXICO",-106.7669006,23.6205291,"82967 san ignacio, sin., mexico"
SINALOA,LAS LETRAS,"LAS LETRAS, MEXICO",-101.3422664,17.6395023,"40831 las letras, guerrero, mexico"
SINALOA,LAS PUENTES,"LAS PUENTES, MEXICO",-98.18439550000001,20.0444741,"las puentes, mexico"
SINALOA,LAS TAUNITAS,"LAS TAUNITAS, MEXICO",-108.253174,26.8989939,"vpxw+hp, 81712 el arco, sin., mexico"
SINALOA,LAS TRES TUMBAS,"LAS TRES TUMBAS, MEXICO",-102.552784,23.634501,mexico
SINALOA,NAVOLATO,"NAVOLATO, MEXICO",-107.7014482,24.7637822,"navolato, sinaloa, mexico"
SINALOA,ROSARIO,"ROSARIO, MEXICO",-105.8613233,22.9914716,"el rosario, sin., mexico"
SINALOA,TOPOLOBAMPO,"TOPOLOBAMPO, MEXICO",-109.0503685,25.6006925,"81370 topolobampo, sinaloa, mexico"
SINALOA,LOMA DE LAS GARZAS,"LOMA DE LAS GARZAS, MEXICO",-102.552784,23.634501,mexico
SINALOA,PRESA LOPEZ PORTILLO,"PRESA LOPEZ PORTILLO, MEXICO",-106.8480937,23.8673983,"presa lópez portillo, 82790 sin., mexico"
SINALOA,LOS CANDELONES,"LOS CANDELONES, MEXICO",-105.2516828,21.5140561,"gp7x+j8, 63748 matanchén, nayarit, mexico"
SINALOA,LOS DE A CABALLO,"LOS DE A CABALLO, MEXICO",-99.6365699,18.9478626,"calz. de mexicapa manzana 004, 51760 méxico, méx., mexico"
SINALOA,LOS DIQUES,"LOS DIQUES, MEXICO",-105.1533076,20.0122744,"48465 los diques, jal., mexico"
SINALOA,PRESA LOS HORCONES,"PRESA LOS HORCONES, MEXICO",-101.96866,18.4719791,"60920, 60935 mich., mexico"
SINALOA,LOS MALINES,"LOS MALINES, MEXICO",-102.552784,23.634501,mexico
SINALOA,LOS PUENTES,"LOS PUENTES, MEXICO",-99.2049249,22.8374537,"87990 los puentes, tamaulipas, mexico"
SINALOA,LOS SABALOS,"LOS SABALOS, MEXICO",-97.9507732,22.3903838,"los sábalos, 89607 altamira, tamps., mexico"
SINALOA,LOS VIVEROS,"LOS VIVEROS, MEXICO",-98.2537736,19.0710394,"los viveros, heroica puebla de zaragoza, pue., mexico"
SINALOA,MAHAHUAL,"MAHAHUAL, MEXICO",-87.7080247,18.715715,"77976 mahahual, quintana roo, mexico"
SINALOA,MAICULIS,"MAICULIS, MEXICO",-102.552784,23.634501,mexico
SINALOA,MALINES,"MALINES, MEXICO",-102.552784,23.634501,mexico
SINALOA,MANZANILLO,"MANZANILLO, MEXICO",-104.3170724,19.0536292,"manzanillo, colima, mexico"
SINALOA,LAS CABRAS,"LAS CABRAS, MEXICO",-94.18579419999999,17.8616316,"96986 las cabras, ver., mexico"
SINALOA,TECUALILLA,"TECUALILLA, MEXICO",-105.671725,22.766036,"82540 tecualilla, sin., mexico"
SINALOA,MARMOL,"MARMOL, MEXICO",-102.552784,23.634501,mexico
SINALOA,MEDINA,"MEDINA, MEXICO",-101.6200436,21.1489969,"medina, 37238 león de los aldama, gto., mexico"
SINALOA,EL FUERTE,"EL FUERTE, MEXICO",-108.6145938,26.417632,"81820 el fuerte, sinaloa, mexico"
SINALOA,NICOLAS NIPAROLI,"NICOLAS NIPAROLI, MEXICO",-102.552784,23.634501,mexico
SINALOA,NA,"NA, MEXICO",-102.552784,23.634501,mexico
SINALOA,ORILLA DEL ESTERO,"ORILLA DEL ESTERO, MEXICO",-102.552784,23.634501,mexico
SINALOA,RIO HUMAYA,"RIO HUMAYA, MEXICO",-107.4085387039507,24.86615045478019,"río humaya, sinaloa, mexico"
SINALOA,PAREDONES,"PAREDONES, MEXICO",-102.0639732,20.2580558,"59423 paredones, mich., mexico"
SINALOA,PERICOS,"PERICOS, MEXICO",-107.6998212,25.0830143,"80950 pericos, sin., mexico"
SINALOA,PLAN DE GUADALUPE,"PLAN DE GUADALUPE, MEXICO",-103.7347222,23.9636111,"99114 plan de guadalupe, zac., mexico"
SINALOA,PLAYA DE TEACAPAN,"PLAYA DE TEACAPAN, MEXICO",-106.4253852,23.2522158,"playa de teacapan, playas, 82128 mazatlán, sin., mexico"
SINALOA,PLAYA NORTE,"PLAYA NORTE, MEXICO",-91.83792919999999,18.6605822,"playa nte., cdad. del carmen, camp., mexico"
SINALOA,PLAYA SUR,"PLAYA SUR, MEXICO",-106.4214477,23.1919551,"playas del sur, mazatlán, sin., mexico"
SINALOA,PLAYA TEACAPAN,"PLAYA TEACAPAN, MEXICO",-106.4253852,23.2522158,"playa de teacapan, playas, 82128 mazatlán, sin., mexico"
SINALOA,POZO DE HACIENDA,"POZO DE HACIENDA, MEXICO",-102.552784,23.634501,mexico
SINALOA,POZO MUCIO,"POZO MUCIO, MEXICO",-99.0508947,19.2964882,"muzio clementi, ciudad de méxico, cdmx, mexico"
SINALOA,PRESA EUSTAQUIO BUELNA,"PRESA EUSTAQUIO BUELNA, MEXICO",-108.0652983,25.484671,"81526 guamúchil, sinaloa, mexico"
SINALOA,PRESA GUILLERMO BLAKE AGUILAR,"PRESA GUILLERMO BLAKE AGUILAR, MEXICO",-108.2833333,26.15,"presa guillermo blake aguilar, 81963 sin., mexico"
SINALOA,PRESA GUSTAVO DIAZ ORDAZ,"PRESA GUSTAVO DIAZ ORDAZ, MEXICO",-107.8998566,25.8812226,"lic gustavo díaz ordaz (bacurato), sinaloa, mexico"
SINALOA,PRESA JOSE LOPEZ PORTILLO,"PRESA JOSE LOPEZ PORTILLO, MEXICO",-106.8085875,24.5706731,"presa el comedero, 80737 sinaloa, sin., mexico"
SINALOA,PRESA JOSEFA ORTIZ DE DOMINGUEZ,"PRESA JOSEFA ORTIZ DE DOMINGUEZ, MEXICO",-109.0356556,26.2699989,"presa josefa ortiz de domínguez, 81343 gustavo díaz ordaz, sin., mexico"
SINALOA,PRESA LAS HIGUERAS,"PRESA LAS HIGUERAS, MEXICO",-105.97246320000001,23.0747621,"82833 sinaloa, mexico"
SINALOA,PRESA LUIS DONALDO COLOSIO,"PRESA LUIS DONALDO COLOSIO, MEXICO",-108.368889,26.844722,"presa huites, 81713 sin., mexico"
SINALOA,PRESA MIGUEL HIDALGO Y COSTILLA,"PRESA MIGUEL HIDALGO Y COSTILLA, MEXICO",-107.3821179,24.8135104,"presa miguel hidalgo y costilla, las quintas, 80060 culiacán rosales, sin., mexico"
SINALOA,PRESA PICACHOS,"PRESA PICACHOS, MEXICO",-106.3930289,23.274898,"presa picachos, 82134 mazatlán, sin., mexico"
SINALOA,PRESA VINORAMAS,"PRESA VINORAMAS, MEXICO",-107.0502524,24.750099,"80380 vinoramas, sin., mexico"
SINALOA,RIO PRESIDIO,"RIO PRESIDIO, MEXICO",-105.8764814941588,23.54704013595498,"presidio river, mexico"
SINALOA,PUENTE DE AGUA VERDE,"PUENTE DE AGUA VERDE, MEXICO",-105.9709756,22.8919894,"82877 agua verde, sinaloa, mexico"
SINALOA,PUENTE JUAREZ,"PUENTE JUAREZ, MEXICO",-99.4090625,19.6373276,"puente de juárez, 54430 santa maría magdalena cahuacán, méx., mexico"
SINALOA,PUENTE QUILA,"PUENTE QUILA, MEXICO",-107.385982,24.7991555,"quila, antonio rosales, 80230 culiacán rosales, sin., mexico"
SINALOA,PUERTA DE MEXICO,"PUERTA DE MEXICO, MEXICO",-106.1666303,28.7481964,"c. prta de méxico, 31170 chihuahua, chih., mexico"
SINALOA,PUERTA DEL FLOJO,"PUERTA DEL FLOJO, MEXICO",-102.552784,23.634501,mexico
SINALOA,ALTATA,"ALTATA, MEXICO",-107.9325,24.6355555,"80363 altata, sinaloa, mexico"
SINALOA,PUERTO MADERO,"PUERTO MADERO, MEXICO",-92.4255775,14.7193519,"30830 port chiapas, chis., mexico"
SONORA,PUERTO PENASCO,"PUERTO PENASCO, MEXICO",-113.5372062,31.3194877,"puerto peñasco, sonora, mexico"
SINALOA,PUNTA DE GRANO,"PUNTA DE GRANO, MEXICO",-102.552784,23.634501,mexico
SINALOA,PUNTA DE SAN MIGUEL,"PUNTA DE SAN MIGUEL, MEXICO",-101.3480698,20.6777465,"barrio de san miguel, 36510 irapuato, gto., mexico"
SINALOA,PUNTA PRESITA,"PUNTA PRESITA, MEXICO",-102.552784,23.634501,mexico
SINALOA,PUNTA SAN MIGUEL,"PUNTA SAN MIGUEL, MEXICO",-103.3898805,25.5399577,"punta san miguel, 27085 torreón, coah., mexico"
SINALOA,PUNTILLA DE HUIZACHE,"PUNTILLA DE HUIZACHE, MEXICO",-90.6614766,17.8372691,"24334 el ramonal, camp., mexico"
SINALOA,LOS POCHOTES,"LOS POCHOTES, MEXICO",-107.7627777,24.8422222,"80332 los pochotes, sin., mexico"
SINALOA,RIO BALUARTE,"RIO BALUARTE, MEXICO",-105.8174224250202,23.25139958620077,"baluarte river, mexico"
SINALOA,RIO CULIACAN,"RIO CULIACAN, MEXICO",-107.5624088121752,24.65007015924312,"culiacán river, sinaloa, mexico"
SINALOA,RIO DIQUES Y CANALES,"RIO DIQUES Y CANALES, MEXICO",-102.552784,23.634501,mexico
SINALOA,RIO ELOTA,"RIO ELOTA, MEXICO",-106.7942851794355,24.00632587688061,"elota river, sinaloa, mexico"
SINALOA,RIO SINALOA,"RIO SINALOA, MEXICO",-109.1616195,25.9396616,"río, 81312 cohuibampo, sin., mexico"
SINALOA,RIO TAMAZULA,"RIO TAMAZULA, MEXICO",-107.3992285241813,24.81248697191292,"tamazula river, desarrollo urbano tres ríos, 80020 culiacán, sinaloa, mexico"
SINALOA,SALINA CRUZ,"SALINA CRUZ, MEXICO",-95.20876249999999,16.1842839,"salina cruz, oaxaca, mexico"
SINALOA,SALTO CHICO,"SALTO CHICO, MEXICO",-101.0673917,19.2018476,"58496 salto chico, michoacán, mexico"
SINALOA,SALVADOR ALVARADO,"SALVADOR ALVARADO, MEXICO",-108.0785167,25.4606326,"salvador alvarado municipality, sinaloa, mexico"
SINALOA,SAN BUENAVENTURA,"SAN BUENAVENTURA, MEXICO",-101.5441455,27.0554305,"san buenaventura, coahuila, mexico"
SINALOA,SAN FELIPE,"SAN FELIPE, MEXICO",-114.8407776,31.0250709,"21850 san felipe, baja california, mexico"
SINALOA,AGUA DULCE,"AGUA DULCE, MEXICO",-94.1436033,18.1425936,"agua dulce, ver., mexico"
SINALOA,EL EBANITO,"EL EBANITO, MEXICO",-97.6119444,25.9538888,"87557 el ebanito, tamps., mexico"
SINALOA,LA ESTACADA,"LA ESTACADA, MEXICO",-103.0335336,19.9324608,"49515 la estacada, jal., mexico"
SINALOA,LA DRAGA,"LA DRAGA, MEXICO",-99.04259770000002,19.2840056,"la draga, ciudad de méxico, cdmx, mexico"
SINALOA,LA GUANERA,"LA GUANERA, MEXICO",-106.3098464,23.2015698,"82267 la guanera, sinaloa, mexico"
SINALOA,LAS COYOTAS,"LAS COYOTAS, MEXICO",-102.552784,23.634501,mexico
SINALOA,TAPO POZO DE LA HACIENDA,"TAPO POZO DE LA HACIENDA, MEXICO",-106.1562639,23.009387,"82820 teodoro beltrán, sin., mexico"
SINALOA,TAPO REVOLUCION,"TAPO REVOLUCION, MEXICO",-99.11224480000001,19.4300789,"terminal de autobuses de pasajeros de oriente, calz. ignacio zaragoza 200, 10 de mayo, venustiano carranza, 15290 ciudad de méxico, cdmx, mexico"
SINALOA,TEACAPAN,"TEACAPAN, MEXICO",-105.7371526,22.5401202,"82563 teacapán, sin., mexico"
SINALOA,TECHOBAMPO,"TECHOBAMPO, MEXICO",-108.8849999,27.3016666,"techobampo, son., mexico"
SINALOA,TEHUECO,"TEHUECO, MEXICO",-108.7452776,26.2955556,"81807 tehueco, sin., mexico"
SINALOA,TEODORO BELTRAN,"TEODORO BELTRAN, MEXICO",-106.1562639,23.009387,"82820 teodoro beltrán, sin., mexico"
SINALOA,TRES ISLAS,"TRES ISLAS, MEXICO",-102.552784,23.634501,mexico
SINALOA,VACAS Y CALERAS,"VACAS Y CALERAS, MEXICO",-103.88065,18.994732,"28930 caleras, col., mexico"
SINALOA,VAREJONAL,"VAREJONAL, MEXICO",-107.3952777,25.0941666,"80586 el varejonal, sin., mexico"
SINALOA,VARIOS,"VARIOS, MEXICO",-102.552784,23.634501,mexico
SINALOA,VARIOS CAMPOS,"VARIOS CAMPOS, MEXICO",-102.552784,23.634501,mexico
SINALOA,ISLA LAS VIEJAS,"ISLA LAS VIEJAS, MEXICO",-109.51555,26.7048374,"85252 yavaros, son., mexico"
SINALOA,ZATAYA,"ZATAYA, MEXICO",-107.657455,24.628643,"80370 sataya, sin., mexico"
SONORA,AGIAMPO,"AGIAMPO, MEXICO",-102.552784,23.634501,mexico
SONORA,AQUIROPO,"AQUIROPO, MEXICO",-102.552784,23.634501,mexico
SONORA,ASTILLERO NAVARRO,"ASTILLERO NAVARRO, MEXICO",-102.552784,23.634501,mexico
SONORA,BAHIA ADAIR,"BAHIA ADAIR, MEXICO",-113.7400706,31.5404223,"bahia adair, mexico"
SONORA,BAHIA AGIABAMPO,"BAHIA AGIABAMPO, MEXICO",-106.3842168,23.2388391,"bahía agiabampo, rincón de urias, 82070 mazatlán, sin., mexico"
SONORA,BAHIA BACHOCO,"BAHIA BACHOCO, MEXICO",-102.552784,23.634501,mexico
SONORA,BAHIA DEL TOBARI,"BAHIA DEL TOBARI, MEXICO",-109.9565302,27.4787822,"bahía del tóbari, prados del tepeyac, 85150 cdad. obregón, son., mexico"
SONORA,BAHIA GUAYMAS,"BAHIA GUAYMAS, MEXICO",-110.9190121,27.9578915,"p.º de la bahía, 85426 guaymas, son., mexico"
SONORA,BAHIA LOBOS,"BAHIA LOBOS, MEXICO",-110.4537662,27.351756,"85519 bahía de lobos, sonora, mexico"
SONORA,BAHIA SAN JORGE,"BAHIA SAN JORGE, MEXICO",-100.1121248,25.6936155,"bahía san jorge, 67258 cdad. benito juárez, n.l., mexico"
SONORA,BAHIA TOBARI,"BAHIA TOBARI, MEXICO",-109.9565302,27.4787822,"bahía del tóbari, prados del tepeyac, 85150 cdad. obregón, son., mexico"
